clip_name,run,mapping_version,constants_sha1,T,dur_s,sat_j1,sat_j2,sat_j3,sat_j4,sat_j5,sat_max,rate_cap_frac,max_rate,jerk_rms,range_max_rad,light_range,light_step_per_s,light_max_step,r_head,r_lift,r_yaw,dyn_rms_deg,dyn_max_deg,flags,severity
anim_keepaway_getin_02,v1.3,1.3,a49d0111c5bb,59,1.914,0,0,0,0,0,0,0,1.22423,1780.66,0.765017,0.0831981,0,0.00579756,0.907363,,,,,,0
anim_keepaway_getin_03,v1.3,1.3,a49d0111c5bb,61,1.98,0,0,0,0,0,0,0,0.875552,1700.89,0.242777,0.286649,0,0.0207831,0.713878,0.627693,,,,,0
anim_keepaway_getout_01,v1.3,1.3,a49d0111c5bb,33,1.056,0,0,0,0,0,0,0.125,1.8,3474.41,0.595532,0.00596845,0,0.000544667,0.987463,,,,,RATE,5
anim_keepaway_getout_02,v1.3,1.3,a49d0111c5bb,24,0.759,0,0,0,0,0,0,0.130435,1.8,3447.95,0.638686,0,0,0,0.994989,,0.938717,,,SHORT;RATE,15.217
anim_keepaway_getout_03,v1.3,1.3,a49d0111c5bb,44,1.419,0,0,0,0,0,0,0.209302,1.8,3901.74,0.747038,0.0234709,0,0.00102115,0.949806,,,,,RATE,8.372
anim_keepaway_getready_01,v1.3,1.3,a49d0111c5bb,57,1.848,0,0,0,0,0,0,0,1.26153,3219.09,0.321429,0.572471,0,0.0264,0.96383,,0.788011,,,,0
anim_keepaway_getready_02,v1.3,1.3,a49d0111c5bb,44,1.419,0,0,0,0,0,0,0,1.42527,3379.87,0.313448,0.558194,0,0.0264,0.755632,-0.461235,,,,LOWCORR,15
anim_keepaway_getready_03,v1.3,1.3,a49d0111c5bb,38,1.221,0,0,0,0,0,0,0,1.42162,2595.06,0.315352,0.287573,0,0.0243643,0.98339,,,,,,0
anim_keepaway_idle_01,v1.3,1.3,a49d0111c5bb,127,4.158,0,0,0,0,0,0,0,1.30414,1339.8,0.355028,0.0989683,0,0.00607508,0.931616,0.377578,0.999637,,,,0
anim_keepaway_idle_02,v1.3,1.3,a49d0111c5bb,133,4.356,0,0,0,0,0,0,0,0.92585,1447.83,0.205919,0.0421653,0,0.00509113,0.852231,0.164525,,,,LOWCORR,15
anim_keepaway_idle_03,v1.3,1.3,a49d0111c5bb,161,5.28,0,0,0,0,0,0,0,1.37018,1221.23,0.332895,0.0103546,0,0.000558257,0.985946,,,,,,0
anim_keepaway_losegame_01,v1.3,1.3,a49d0111c5bb,202,6.633,0,0,0,0,0,0,0.104478,1.8,4259.99,1.01467,0.70143,0,0.0264,0.94727,0.362972,0.997674,,,RATE,4.179
anim_keepaway_losegame_02,v1.3,1.3,a49d0111c5bb,178,5.841,0,0,0,0,0,0,0.107345,1.8,3368.88,1.02959,0.541957,0,0.0264,0.975466,0.0122647,0.999385,,,RATE;LOWCORR,19.294
anim_keepaway_losegame_03,v1.3,1.3,a49d0111c5bb,179,5.874,0,0,0,0,0,0,0.185393,1.8,4893.23,1.26935,0.663283,0,0.0264,0.939728,0.686722,0.871427,,,RATE,7.416
anim_keepaway_losehand_01,v1.3,1.3,a49d0111c5bb,68,2.211,0,0,0,0,0,0,0.149254,1.8,5954.42,0.562654,0.560607,0,0.0264,0.957853,,0.338017,,,RATE,5.97
anim_keepaway_losehand_02,v1.3,1.3,a49d0111c5bb,99,3.234,0,0,0,0,0,0,0.295918,1.8,9104.63,0.996731,0.610137,0,0.0264,0.638292,0.827096,,,,RATE,11.837
anim_keepaway_losehand_03,v1.3,1.3,a49d0111c5bb,75,2.442,0,0,0,0,0,0,0.0945946,1.8,4265.84,0.60876,0.555391,0,0.0264,0.981532,,,3.72396,8.52494,RATE;DYN,28.784
anim_keepaway_pounce_01,v1.3,1.3,a49d0111c5bb,50,1.617,0,0,0,0,0,0,0.755102,1.8,9687.07,1.19186,0.499855,0,0.0264,,0.812793,,,,RATE,30.204
anim_keepaway_pounce_02,v1.3,1.3,a49d0111c5bb,77,2.508,0,0,0,0,0,0,0.394737,1.8,8569.8,1.08826,0.596097,0,0.0264,,0.805796,,,,RATE,15.789
anim_keepaway_pounce_03,v1.3,1.3,a49d0111c5bb,23,0.726,0,0,0,0,0,0,0.454545,1.8,10919.7,0.3992,0,0,0,,0.358709,,,,SHORT;RATE,28.182
anim_keepaway_pounce_04,v1.3,1.3,a49d0111c5bb,20,0.627,0,0,0,0,0,0,0.578947,1.8,10181.7,0.764598,0,0,0,,-0.464688,,,,SHORT;RATE;LOWCORR,48.158
anim_keepaway_wingame_01,v1.3,1.3,a49d0111c5bb,121,3.96,0,0,0,0,0,0,0.383333,1.8,8908.42,1.84483,0.500108,0,0.0264,0.853071,0.933935,0.917224,,,RATE,15.333
anim_keepaway_wingame_02,v1.3,1.3,a49d0111c5bb,91,2.97,0,0,0,0,0,0,0.277778,1.8,8283.22,1.03952,0.46544,0,0.0264,0.848462,0.917175,0.890044,,,RATE,11.111
anim_keepaway_wingame_03,v1.3,1.3,a49d0111c5bb,99,3.234,0,0,0,0,0,0,0.0510204,1.8,4016.76,0.62603,0.510667,0,0.0264,0.992996,-0.0342037,,,,RATE;LOWCORR,17.041
anim_keepaway_winhand_01,v1.3,1.3,a49d0111c5bb,67,2.178,0,0,0,0,0,0,0.19697,1.8,5999.9,0.77701,0.517909,0,0.0264,0.966208,0.403365,,,,RATE,7.879
anim_keepaway_winhand_02,v1.3,1.3,a49d0111c5bb,68,2.211,0,0,0,0,0,0,0,1.70756,4599.65,0.37523,0.469014,0,0.0264,0.898204,,,,,,0
anim_keepaway_winhand_03,v1.3,1.3,a49d0111c5bb,70,2.277,0,0,0,0,0,0,0.376812,1.8,6280.01,1.1005,0.496208,0,0.0264,0.781328,0.418944,,,,RATE,15.072
anim_laser_drive_01,v1.3,1.3,a49d0111c5bb,36,1.155,0,0,0,0,0,0,0,0.501158,422.279,0.0528392,0.00591505,0,0.000671268,,,,,,,0
anim_laser_drive_02,v1.3,1.3,a49d0111c5bb,46,1.485,0,0,0,0,0,0,0,0.689768,884.623,0.0654721,0.417687,0,0.0264,,,,,,,0
anim_laser_drive_03,v1.3,1.3,a49d0111c5bb,31,0.99,0,0,0,0,0,0,0,0.172713,162.806,0.015003,0.00438583,0,0.000406742,,,,,,STATIC,50
anim_launch_altwakeup_01,v1.3,1.3,a49d0111c5bb,148,4.851,0,0,0,0,0,0,0.272109,1.8,5602.12,1.31376,0.205723,0,0.0117059,0.926344,0.0188634,0.991743,,,RATE;LOWCORR,25.884
anim_launch_backpackidle,v1.3,1.3,a49d0111c5bb,46,1.485,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,STATIC,50
anim_launch_blankscreen,v1.3,1.3,a49d0111c5bb,21,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,SHORT;STATIC,60
anim_launch_cubediscovery,v1.3,1.3,a49d0111c5bb,26,0.825,0,0,0,0,0,0,0.4,1.8,7171.76,0.866477,0,0,0,0.534116,0.659838,,,,SHORT;RATE,26
anim_launch_drivingloop_01,v1.3,1.3,a49d0111c5bb,71,2.31,0,0,0,0,0,0,0,0.49052,571.873,0.108886,0.0337753,0,0.0023661,0.976009,,,2.11124,2.71955,,0
anim_launch_drivingloop_02,v1.3,1.3,a49d0111c5bb,171,5.61,0,0,0,0,0,0,0,0.788727,852.906,0.167817,0.0318104,0,0.00270304,0.666237,,,,,,0
anim_launch_drivingloop_03,v1.3,1.3,a49d0111c5bb,111,3.63,0,0,0,0,0,0,0,1.1323,1262.85,0.332888,0.477074,0,0.0264,0.886278,,,,,,0
anim_launch_enddriving_01,v1.3,1.3,a49d0111c5bb,51,1.65,0,0,0,0,0,0,0,1.69814,2602.18,0.443467,0.469242,0,0.0264,0.926142,,,,,,0
anim_launch_eyeson_01,v1.3,1.3,a49d0111c5bb,16,0.495,0,0,0,0,0,0,0,0.892074,698.987,0.145364,0,0,0,0.992063,,,,,SHORT,10
anim_launch_firsttimewakeup,v1.3,1.3,a49d0111c5bb,749,24.684,0,0,0,0,0,0,0.0227273,1.8,1860.49,1.25561,0.817863,0,0.0225278,0.969941,-0.442937,0.974968,,,LOWCORR,15.909
anim_launch_firsttimewakeup_helloplayer_head_angle_-20,v1.3,1.3,a49d0111c5bb,481,15.84,0,0,0,0,0,0,0.0270833,1.8,1750.95,0.842591,0.520575,0,0.0264,0.981739,0.0396965,,,,LOWCORR,16.083
anim_launch_firsttimewakeup_helloplayer_head_angle_20,v1.3,1.3,a49d0111c5bb,481,15.84,0,0,0,0,0,0,0.00833333,1.8,1626.67,0.657796,0.520575,0,0.0264,0.974771,0.95589,,,,,0.333
anim_launch_firsttimewakeup_helloplayer_head_angle_40,v1.3,1.3,a49d0111c5bb,481,15.84,0,0,0,0,0,0,0,1.42724,1263.79,0.460637,0.520575,0,0.0264,0.905353,0.95589,,,,,0
anim_launch_firsttimewakeup_helloworld,v1.3,1.3,a49d0111c5bb,302,9.933,0,0,0,0,0,0,0,1.54476,2005.53,0.574498,0.56354,0,0.0264,0.962835,0.59289,,,,,0
anim_launch_idle_01,v1.3,1.3,a49d0111c5bb,117,3.828,0,0,0,0,0,0,0,0.900025,1437.51,0.30649,0.02328,0,0.00154239,0.940808,,,,,,0
anim_launch_idle_02,v1.3,1.3,a49d0111c5bb,106,3.465,0,0,0,0,0,0,0,0.59974,853.952,0.185822,0.0101948,0,0.000666738,0.963364,,,,,,0
anim_launch_idle_03,v1.3,1.3,a49d0111c5bb,61,1.98,0,0,0,0,0,0,0,0.470263,649.55,0.118527,0.0282701,0,0.00193328,0.912358,,,,,,0
anim_launch_lifteffortpickup_01,v1.3,1.3,a49d0111c5bb,31,0.99,0,0,0,0,0,0,0,1.47658,4359,0.212053,0.183645,0,0.0264,,,,,,,0
anim_launch_lifteffortplacehigh_01,v1.3,1.3,a49d0111c5bb,21,0.66,0,0,0,0,0,0,0,0.550917,880.776,0.118632,0.0494589,0,0.00737804,,,,,,SHORT,10
anim_launch_lifteffortplacelow_01,v1.3,1.3,a49d0111c5bb,23,0.726,0,0,0,0,0,0,0,0.955683,2052.7,0.156116,0,0,0,,,,,,SHORT,10
anim_launch_reacttocubepickup,v1.3,1.3,a49d0111c5bb,165,5.412,0,0,0,0,0,0,0.317073,1.8,5662.5,1.87038,0.0483723,0,0.00410831,0.940949,0.37927,0.911872,,,RATE,12.683
anim_launch_reacttoputdown,v1.3,1.3,a49d0111c5bb,119,3.894,0,0,0,0,0,0,0.576271,1.8,8974.18,1.10791,0.510607,0,0.0264,0.8756,0.797147,0.895438,,,RATE,23.051
anim_launch_search_head_angle_-20,v1.3,1.3,a49d0111c5bb,23,0.726,0,0,0,0,0,0,0,1.18897,1699.71,0.291153,0.032274,0,0.00167871,0.975062,,,3.82398,6.04992,SHORT;DYN,35
anim_launch_search_head_angle_20,v1.3,1.3,a49d0111c5bb,23,0.726,0,0,0,0,0,0,0,0.857483,1603.01,0.166456,0.032274,0,0.00167871,0.949501,,,,,SHORT,10
anim_launch_search_head_angle_40,v1.3,1.3,a49d0111c5bb,23,0.726,0,0,0,0,0,0,0,0.783779,1548.15,0.150092,0.032274,0,0.00167871,0.933081,,,,,SHORT,10
anim_launch_sleeping_01,v1.3,1.3,a49d0111c5bb,395,13.002,0,0,0,0,0,0,0.00253807,1.8,1419.28,0.38388,0.248445,0,0.0160338,0.984581,,,,,,0.102
anim_launch_startdriving_01,v1.3,1.3,a49d0111c5bb,29,0.924,0,0,0,0,0,0,0,1.23296,1749.89,0.296777,0.0126853,0,0.00127056,0.991887,,,,,SHORT,10
anim_launch_startsleeping_01,v1.3,1.3,a49d0111c5bb,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_launch_wakeup_01,v1.3,1.3,a49d0111c5bb,231,7.59,0,0,0,0,0,0,0.00434783,1.8,1655.48,0.707213,0.710748,0,0.0264,0.984182,,0.684585,,,,0.174
anim_launch_wakeup_02,v1.3,1.3,a49d0111c5bb,121,3.96,0,0,0,0,0,0,0,1.58718,1775.17,0.576996,0.691588,0,0.0264,0.986437,,,,,,0
anim_launch_wakeup_03,v1.3,1.3,a49d0111c5bb,136,4.455,0,0,0,0,0,0,0,1.55581,1595.78,0.673784,0.753745,0,0.0264,0.99275,0.745766,,,,,0
anim_launch_wakeup_04,v1.3,1.3,a49d0111c5bb,106,3.465,0,0,0,0,0,0,0,1.35404,1939.73,0.568661,0.701932,0,0.0264,0.990286,,,,,,0
anim_launch_wakeup_05,v1.3,1.3,a49d0111c5bb,96,3.135,0,0,0,0,0,0,0.178947,1.8,7482.94,0.755803,0.765762,0,0.0264,0.716256,0.297454,0.935351,,,RATE;LOWCORR,22.158
anim_launch_wakeup_drivingloop_01,v1.3,1.3,a49d0111c5bb,58,1.881,0,0,0,0,0,0,0,0.57931,1047.53,0.20455,0.0619276,0,0.00472903,0.867846,,,,,,0
anim_launch_wakeup_drivingloop_02,v1.3,1.3,a49d0111c5bb,75,2.442,0,0,0,0,0,0,0,0.0940654,84.3792,0.0183994,0.0100782,0,0.000769258,0.978045,,,,,STATIC,50
anim_launch_wakeup_enddriving_01,v1.3,1.3,a49d0111c5bb,14,0.429,0,0,0,0,0,0,0,0.389612,1258.48,0.0515811,0.0404798,0,0.00362003,,,,,,TINY;SHORT,20
anim_launch_wakeup_startdriving_01,v1.3,1.3,a49d0111c5bb,123,4.026,0,0,0.170732,0,0,0.170732,0.0491803,1.8,3055.19,0.987083,0.0335606,0,0.00280446,0.993362,,,,,SAT,19.04
anim_loco_driving01_end_01,v1.3,1.3,a49d0111c5bb,17,0.528,0,0,0,0,0,0,0,0.886974,2028.27,0.184178,0.0142382,0,0.00298715,0.881384,,,,,SHORT,10
anim_loco_driving01_loop_01,v1.3,1.3,a49d0111c5bb,58,1.881,0,0,0,0,0,0,0,0.530207,1005.05,0.133997,0.0619276,0,0.00472903,0.895822,,,,,,0
anim_loco_driving01_loop_02,v1.3,1.3,a49d0111c5bb,75,2.442,0,0,0,0,0,0,0,0.282723,196.371,0.073429,0.0100782,0,0.000769258,0.995825,,,,,,0
anim_loco_driving01_loop_03,v1.3,1.3,a49d0111c5bb,101,3.3,0,0,0,0,0,0,0,1.485,2738.46,0.253414,0.0695143,0,0.00465733,0.975114,,,2.15349,4.31266,,0
anim_loco_driving01_start_01,v1.3,1.3,a49d0111c5bb,116,3.795,0,0,0,0,0,0,0,1.04411,1376.92,0.214114,0.0305148,0,0.00280446,0.952499,,,,,,0
anim_loco_driving01_start_02,v1.3,1.3,a49d0111c5bb,34,1.089,0,0,0,0,0,0,0,1.08817,1205.33,0.179925,0.0305328,0,0.00363278,0.857285,,,,,,0
anim_lookinplaceforfaces_keepalive_long_head_angle_-20,v1.3,1.3,a49d0111c5bb,61,1.98,0,0,0,0,0,0,0,1.07993,1548.87,0.286824,0.00743377,0,0.000553846,0.975691,,,,,,0
anim_lookinplaceforfaces_keepalive_long_head_angle_20,v1.3,1.3,a49d0111c5bb,61,1.98,0,0,0,0,0,0,0,0.869209,1182.64,0.286824,0.00743377,0,0.000553846,0.963779,,,,,,0
anim_lookinplaceforfaces_keepalive_long_head_angle_40,v1.3,1.3,a49d0111c5bb,61,1.98,0,0,0,0,0,0,0,0.828974,1189.78,0.286824,0.00743377,0,0.000553846,0.948395,,,,,,0
anim_lookinplaceforfaces_keepalive_medium_head_angle_-20,v1.3,1.3,a49d0111c5bb,31,0.99,0,0,0,0,0,0,0,1.40937,2567.29,0.358467,0.0254893,0,0.0033356,0.97189,,,,,,0
anim_lookinplaceforfaces_keepalive_medium_head_angle_20,v1.3,1.3,a49d0111c5bb,31,0.99,0,0,0,0,0,0,0,0.883355,1356.06,0.220436,0.0254893,0,0.0033356,0.971899,,,,,,0
anim_lookinplaceforfaces_keepalive_medium_head_angle_40,v1.3,1.3,a49d0111c5bb,31,0.99,0,0,0,0,0,0,0,0.876116,1360.28,0.220436,0.0254893,0,0.0033356,0.970166,,,,,,0
anim_lookinplaceforfaces_keepalive_short_head_angle_-20,v1.3,1.3,a49d0111c5bb,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_lookinplaceforfaces_keepalive_short_head_angle_20,v1.3,1.3,a49d0111c5bb,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_lookinplaceforfaces_keepalive_short_head_angle_40,v1.3,1.3,a49d0111c5bb,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_majorfail,v1.3,1.3,a49d0111c5bb,264,8.679,0,0,0,0,0,0,0.174905,1.8,7571.94,1.52227,0.482198,0,0.0264,0.668554,0.889628,0.694002,,,RATE,6.996
anim_majorwin,v1.3,1.3,a49d0111c5bb,65,2.112,0,0,0,0,0,0,0,1.56429,3380.81,0.332034,0.621737,0,0.0264,0.978128,0.307871,,,,,0
anim_meetcozmo_celebration,v1.3,1.3,a49d0111c5bb,313,10.296,0,0,0,0,0,0,0.391026,1.8,8744.33,1.38254,0.74005,0,0.0264,0.835595,0.844113,0.752376,,,RATE,15.641
anim_meetcozmo_celebration_02,v1.3,1.3,a49d0111c5bb,89,2.904,0,0,0,0,0,0,0.397727,1.8,9543,1.08327,0.481621,0,0.0264,0.852839,0.907886,,,,RATE,15.909
anim_meetcozmo_celebration_02_head_angle_-20,v1.3,1.3,a49d0111c5bb,89,2.904,0,0,0,0,0,0,0.397727,1.8,9259.63,1.06285,0.480494,0,0.0264,0.601774,0.729499,,,,RATE,15.909
anim_meetcozmo_celebration_02_head_angle_20,v1.3,1.3,a49d0111c5bb,89,2.904,0,0,0,0,0,0,0.375,1.8,9594.68,1.09224,0.480494,0,0.0264,0.888834,0.891211,,,,RATE,15
anim_meetcozmo_celebration_02_head_angle_40,v1.3,1.3,a49d0111c5bb,89,2.904,0,0,0,0,0,0,0.431818,1.8,9313.59,1.05288,0.486418,0,0.0264,0.880906,0.90478,,4.35629,9.92544,RATE;DYN,42.273
anim_meetcozmo_getin_head_angle_-20,v1.3,1.3,a49d0111c5bb,21,0.66,0,0,0,0,0,0,0,0.883301,2277.2,0.14052,0,0,0,0.915853,,,,,SHORT,10
anim_meetcozmo_getin_head_angle_20,v1.3,1.3,a49d0111c5bb,21,0.66,0,0,0,0,0,0,0,0.874089,2461.31,0.134315,0,0,0,0.909285,,,,,SHORT,10
anim_meetcozmo_getin_head_angle_40,v1.3,1.3,a49d0111c5bb,21,0.66,0,0,0,0,0,0,0,0.874086,2461.31,0.134315,0,0,0,0.909285,,,,,SHORT,10
anim_meetcozmo_lookface,v1.3,1.3,a49d0111c5bb,116,3.795,0,0,0,0,0,0,0,0.35683,438.295,0.154243,0.0642924,0,0.00491235,0.988944,0.474586,,,,,0
anim_meetcozmo_lookface_02,v1.3,1.3,a49d0111c5bb,163,5.346,0,0,0,0,0,0,0,0.203696,225.502,0.0359466,0.170124,0,0.00772381,,,,,,STATIC,50
anim_meetcozmo_lookface_getin_head_angle_-20,v1.3,1.3,a49d0111c5bb,35,1.122,0,0,0,0,0,0,0.0882353,1.8,3576.2,0.442997,0.495569,0,0.0264,0.896844,0.190883,,,,RATE;LOWCORR,18.529
anim_meetcozmo_lookface_getin_head_angle_20,v1.3,1.3,a49d0111c5bb,35,1.122,0,0,0,0,0,0,0,1.46203,2923.19,0.261682,0.495569,0,0.0264,0.868314,0.531953,,,,,0
anim_meetcozmo_lookface_getin_head_angle_40,v1.3,1.3,a49d0111c5bb,35,1.122,0,0,0,0,0,0,0,0.896656,2079.95,0.144581,0.495569,0,0.0264,0.75422,0.531953,,,,,0
anim_meetcozmo_lookface_getout_head_angle_-20,v1.3,1.3,a49d0111c5bb,13,0.396,0,0,0,0,0,0,0,0.546423,2084.54,0.122932,0.000951946,0,9.31621e-05,-0.377816,0.11246,,,,TINY;SHORT;LOWCORR,35
anim_meetcozmo_lookface_getout_head_angle_20,v1.3,1.3,a49d0111c5bb,13,0.396,0,0,0,0,0,0,0,0.306759,1626.17,0.0599091,0.000951946,0,9.31621e-05,-0.275836,0.447022,,,,TINY;SHORT;LOWCORR,35
anim_meetcozmo_lookface_getout_head_angle_40,v1.3,1.3,a49d0111c5bb,13,0.396,0,0,0,0,0,0,0,0.38402,1450.89,0.0452828,0.000951946,0,9.31621e-05,-0.413838,0.447022,,,,TINY;SHORT;STATIC;LOWCORR,85
anim_meetcozmo_lookface_head_angle_-20,v1.3,1.3,a49d0111c5bb,116,3.795,0,0,0,0,0,0,0,0.472528,466.199,0.214311,0.0642924,0,0.00491235,0.993504,0.0766936,,,,LOWCORR,15
anim_meetcozmo_lookface_head_angle_20,v1.3,1.3,a49d0111c5bb,116,3.795,0,0,0,0,0,0,0,0.35683,438.294,0.154243,0.0642924,0,0.00491235,0.988944,0.474586,,,,,0
anim_meetcozmo_lookface_head_angle_40,v1.3,1.3,a49d0111c5bb,116,3.795,0,0,0,0,0,0,0,0.265335,438.118,0.0511141,0.0642924,0,0.00491235,,0.474586,,,,,0
anim_meetcozmo_lookface_interrupt,v1.3,1.3,a49d0111c5bb,13,0.396,0,0,0,0,0,0,0,0.306759,1300.8,0.0525115,0.000951946,0,9.31621e-05,-0.549815,0.447022,,,,TINY;SHORT;LOWCORR,35
anim_meetcozmo_reenrollment_sayname_01,v1.3,1.3,a49d0111c5bb,81,2.64,0,0,0,0,0,0,0.2125,1.8,4274.74,0.799425,0.491439,0,0.0264,0.934534,0.435561,,,,RATE,8.5
anim_meetcozmo_reenrollment_sayname_02,v1.3,1.3,a49d0111c5bb,83,2.706,0,0,0,0,0,0,0.207317,1.8,7614.13,0.875307,0.491055,0,0.0264,0.923175,0.0881338,,,,RATE;LOWCORR,23.293
anim_meetcozmo_reenrollment_sayname_03,v1.3,1.3,a49d0111c5bb,48,1.551,0,0,0,0,0,0,0.574468,1.8,8181.67,0.868214,0.508107,0,0.0264,0.887898,0.882604,,3.63673,8.2549,RATE;DYN,47.979
anim_meetcozmo_sayname_01_head_angle_-20,v1.3,1.3,a49d0111c5bb,109,3.564,0,0,0,0,0,0,0.0555556,1.8,3582.71,0.612885,0.0700806,0,0.00336218,0.969727,-0.0573151,0.806169,,,RATE;LOWCORR,17.222
anim_meetcozmo_sayname_01_head_angle_20,v1.3,1.3,a49d0111c5bb,109,3.564,0,0,0,0,0,0,0.138889,1.8,5510.74,0.612885,0.0700806,0,0.00336218,0.994843,-0.142487,0.806169,,,RATE;LOWCORR,20.556
anim_meetcozmo_sayname_01_head_angle_40,v1.3,1.3,a49d0111c5bb,109,3.564,0,0,0,0,0,0,0.148148,1.8,4287.33,0.746076,0.0700806,0,0.00336218,0.991814,0.472838,0.806169,,,RATE,5.926
anim_meetcozmo_sayname_02_head_angle_-20,v1.3,1.3,a49d0111c5bb,75,2.442,0,0,0,0,0,0,0.202703,1.8,6580.55,0.930756,0.41571,0,0.0264,0.950142,0.00916243,,,,RATE;LOWCORR,23.108
anim_meetcozmo_sayname_02_head_angle_20,v1.3,1.3,a49d0111c5bb,75,2.442,0,0,0,0,0,0,0.0540541,1.8,3406.95,0.540678,0.41571,0,0.0264,0.963528,0.302784,,,,RATE,2.162
anim_meetcozmo_sayname_02_head_angle_40,v1.3,1.3,a49d0111c5bb,75,2.442,0,0,0,0,0,0,0.0945946,1.8,4830.8,0.606815,0.41571,0,0.0264,0.953102,0.509701,,,,RATE,3.784
anim_memorymatch_failgame_cozmo_01,v1.3,1.3,a49d0111c5bb,151,4.95,0,0,0,0,0,0,0.326667,1.8,8661.72,1.23096,0.507236,0,0.0264,0.693742,0.855031,0.85535,,,RATE,13.067
anim_memorymatch_failgame_cozmo_02,v1.3,1.3,a49d0111c5bb,136,4.455,0,0,0,0,0,0,0.244444,1.8,8214.78,1.02023,0.6462,0,0.0264,0.584713,0.900599,0.960666,,,RATE,9.778
anim_memorymatch_failgame_cozmo_03,v1.3,1.3,a49d0111c5bb,177,5.808,0,0,0,0,0,0,0,1.60174,1830.85,0.436932,0.39067,0,0.0264,0.895994,,,,,,0
anim_memorymatch_failgame_player_01,v1.3,1.3,a49d0111c5bb,31,0.99,0,0,0,0,0,0,0,1.02391,1480.3,0.302248,0.000976861,0,6.65188e-05,0.979129,,,,,,0
anim_memorymatch_failgame_player_02,v1.3,1.3,a49d0111c5bb,94,3.069,0,0,0,0,0,0,0.182796,1.8,8867.35,1.0379,0.482186,0,0.0264,0.703685,0.831633,0.78945,,,RATE,7.312
anim_memorymatch_failgame_player_03,v1.3,1.3,a49d0111c5bb,81,2.64,0,0,0,0,0,0,0.1375,1.8,5897.38,0.810539,0.569381,0,0.0264,0.931291,0.836733,,,,RATE,5.5
anim_memorymatch_failhand_01,v1.3,1.3,a49d0111c5bb,34,1.089,0,0,0,0,0,0,0.151515,1.8,4391.25,0.471216,0.324142,0,0.0264,0.848631,0.305383,0.834827,,,RATE,6.061
anim_memorymatch_failhand_02,v1.3,1.3,a49d0111c5bb,41,1.32,0,0,0,0,0,0,0,1.75143,4013.88,0.364789,0.194044,0,0.0234776,0.890524,0.80328,,,,,0
anim_memorymatch_failhand_03,v1.3,1.3,a49d0111c5bb,34,1.089,0,0,0,0,0,0,0.212121,1.8,3804.38,0.51615,0.204443,0,0.023879,0.865193,,,,,RATE,8.485
anim_memorymatch_failhand_player_01,v1.3,1.3,a49d0111c5bb,57,1.848,0,0,0,0,0,0,0.303571,1.8,7332.22,0.733724,0.543189,0,0.0264,0.811595,0.804307,,,,RATE,12.143
anim_memorymatch_failhand_player_02,v1.3,1.3,a49d0111c5bb,56,1.815,0,0,0,0,0,0,0,1.70778,4985.22,0.472571,0.491491,0,0.0264,0.924893,0.83419,0.87609,,,,0
anim_memorymatch_failhand_player_03,v1.3,1.3,a49d0111c5bb,59,1.914,0,0,0,0,0,0,0.465517,1.8,9658.52,0.81385,0.179495,0,0.0174804,0.913308,0.930138,0.947043,2.72289,7.98542,RATE,18.621
anim_memorymatch_getout_01,v1.3,1.3,a49d0111c5bb,15,0.462,0,0,0.133333,0,0,0.133333,0.214286,1.8,9052.54,0.316432,0.0772606,0,0.00662833,0.988907,-0.886611,,,,SHORT;SAT;RATE;LOWCORR,46.905
anim_memorymatch_idle_01,v1.3,1.3,a49d0111c5bb,117,3.828,0,0,0,0,0,0,0,1.72263,1987.17,0.474359,0.02328,0,0.00154239,0.954684,,0.981322,,,,0
anim_memorymatch_idle_02,v1.3,1.3,a49d0111c5bb,106,3.465,0,0,0,0,0,0,0,1.01142,1062.35,0.243178,0.0101948,0,0.000666738,0.966634,,,,,,0
anim_memorymatch_idle_03,v1.3,1.3,a49d0111c5bb,61,1.98,0,0,0,0,0,0,0,1.09395,1322.97,0.276863,0.0260553,0,0.00187171,0.781596,0.98047,,,,,0
anim_memorymatch_point_player_audio,v1.3,1.3,a49d0111c5bb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DEGENERATE;TINY;SHORT;STATIC,170
anim_memorymatch_pointbigleft_01,v1.3,1.3,a49d0111c5bb,21,0.66,0,0,0,0,0,0,0.7,1.8,12164.1,0.649352,0.110523,0,0.00834447,0.98137,-0.0661295,0.959103,,,SHORT;RATE;LOWCORR,53
anim_memorymatch_pointbigleft_02,v1.3,1.3,a49d0111c5bb,21,0.66,0,0,0,0,0,0,0.7,1.8,12164.1,0.649352,0.110523,0,0.00834447,0.98137,-0.0661295,0.959103,,,SHORT;RATE;LOWCORR,53
anim_memorymatch_pointbigleft_fast_01,v1.3,1.3,a49d0111c5bb,9,0.264,0,0,0,0,0,0,0.625,1.8,21142.8,0.39501,0,0,0,0.899875,-0.269956,0.921491,,,TINY;SHORT;RATE;LOWCORR,60
